"stop_id","stop_name","stop_desc","stop_lat","stop_lon"
10012798,"R. Antero De Quental","Ref.: R Ligiana/ R Buenopolis",-23.576206,-46.563538
10012799,"R. Antero De Quental","Ref.: R Marius/ R Ligiana",-23.577492,-46.562943
10012800,"R. Domingos Afonso","Ref.: R Igaratinga/ R Marius",-23.578194,-46.562714
10012801,"R. Cairiri","Ref.: R Nhengaibas/ R Fernao Marques",-23.580149,-46.564178
10012802,"R. Domingos Afonso","Ref.: R Fernao Marques/ R Nhengaibas",-23.580402,-46.563023
10014089,"R. Siqueira Bueno, 2106","Ref.: R Brodosqui/ R Areas",-23.554408,-46.583283
10014090,"R. Mj. Basílio, 635","Ref.: R Tie/ R Siqueira Bueno",-23.557606,-46.580472
10014091,"R. Mj. Basílio, 351","Ref.: R Dois Corregos/ R Tie",-23.558089,-46.582871
10014092,"R. Mj. Basílio, 93","Ref.: Pc Pinheiro Raposo",-23.558576,-46.585443
10014093,"R. Fernando Falcão, 700","Ref.: Pc Alexandre Fleming/ R Joana D Arc",-23.559517,-46.586718
10014094,"R. Do Acre, 196","Ref.: R Florianopolis/ R Teresina",-23.560063,-46.583679
10014095,"R. Do Acre, 496","Ref.: R Natal/ R Piracununga",-23.558556,-46.580990
10014096,"R. Do Acre, 780","Ref.: R Guarei/ R Mogi Mirim",-23.558024,-46.578377
10014097,"Av. Álvaro Ramos, 2260","Ref.: Av Regente Feijo/ Largo Do Arroz",-23.554794,-46.577986
10014098,"Av. Álvaro Ramos, 2129","Ref.: Av Regente Feijo/ Largo Do Arroz",-23.553723,-46.578479
10014099,"Av. Álvaro Ramos, 2048","Ref.: R Serra De Jaire/ R Cavalieri",-23.553104,-46.578948
10014100,"Av. Álvaro Ramos, 1917","Ref.: R Monte Azul/ R Cavalieri",-23.552012,-46.579417
10014101,"Av. Álvaro Ramos, 1828","Ref.: R Silva/ R Teresa",-23.551352,-46.579910
10014102,"R. Teresa, 29","Ref.: Av Alvaro Ramos/ R Serra De Jaire",-23.551727,-46.579914
10014103,"R. Monte Azul, 21","Ref.: Av Alvaro Ramos/ R Monte Alto",-23.551741,-46.579379
10014114,"Av. Álvaro Ramos, 2526","Ref.: R Major Basilio/ R Joaquina De Almeida",-23.557059,-46.578227
10014115,"R. Br. De Penedo, 31","Ref.: R Vergel/ R Serra De Jaire",-23.553623,-46.580237
10014116,"R. Itamaracá, 102","Ref.: Av Alvaro Ramos/ R Serra De Jaire",-23.551384,-46.580934
10014117,"R. Itamaracá, 94","Ref.: R Vergel/ R Serra De Jaire",-23.552453,-46.581939
10014120,"R. Fernando Falcão, 327","Ref.: Pc Professor Osorio De Almeida/ R Doutor Joao Inacio Teixeira",-23.556755,-46.585122
10014121,"R. Fernando Falcão, 378","Ref.: R Cassandoca/ Pc Professor Osorio De Almeida",-23.557010,-46.585382
10014200,"R. Do Orfanato, 1349","Ref.: R Murcia/ R Agulha",-23.576372,-46.573065
10014201,"R. Do Orfanato, 1412","Ref.: R Murcia/ R Tagaris",-23.576169,-46.572502
10014202,"R. Do Oratório, 3773","Ref.: R Tomas Da Fonseca/ R Antonio Padua De Oliveira",-23.577026,-46.577027
10014204,"R. Itapigi, 145","Ref.: R Padre Leonel Franca/ R Delegado Ernani Braga",-23.575395,-46.578176
10014205,"R. Do Oratório, 3013","Ref.: R Agua Marinha/ R Jose Zappi",-23.573162,-46.581056
10014206,"R. Do Oratório, 2968","Ref.: R Jose Zappi/ R Padre Carlos Da Silva",-23.572810,-46.581596
10014207,"R. Do Oratório, 2665","Ref.: R Clemente Bonifacio/ R Enta",-23.570492,-46.581232
10014208,"R. Do Oratório, 2544","Ref.: R Doutor Jose Higino/ Tr Clemente Bonifacio",-23.569331,-46.581652
10014211,"R. Do Oratório, 1954","Ref.: R Jose Verissimo/ R Barretos",-23.567730,-46.586533
10014212,"R. Do Oratório, 1943","Ref.: R Jose Verissimo/ R Barretos",-23.567455,-46.586781
10014213,"R. Do Oratório, 1799","Ref.: R Sebastiao Preto/ R Isabel Dias",-23.566724,-46.587644
10014215,"R. Do Oratório, 1601","Ref.: R Valentim Magalhaes/ R Fernando Falcao",-23.565513,-46.588958
10014222,"R. Da Mooca, 4846","Ref.: R Avai/ R Piracununga",-23.562063,-46.579492
10014223,"R. Da Mooca, 4845","Ref.: R Avai/ R Piracununga",-23.561997,-46.579473
10014224,"R. Da Mooca, 4646","Ref.: R Natal/ R Ibitinga",-23.561824,-46.581024
10014225,"R. Da Mooca, 4497","Ref.: R Teresina/ R Natal",-23.561664,-46.582870
10014226,"R. Da Mooca, 4420","Ref.: R Teresina/ R Florianopolis",-23.561599,-46.583439
10014227,"R. Da Mooca, 4305","Ref.: R Florianopolis/ Pc Andre Maciel",-23.561094,-46.584425
10014228,"R. Da Mooca, 4116","Ref.: R Olga Cecilia/ R Emilio Pestana",-23.560385,-46.586034
10014431,"R. Manoel Onha, 153","Ref.: R Agua Marinha/ R Do Oratorio",-23.572412,-46.580230
10014432,"R. Silva Coutinho, 112","Ref.: R Do Oratorio/ R Lucio Cardoso",-23.571634,-46.580445
10014433,"R. Manoel Onha, 367","Ref.: R Silva Coutinho/ R Paulo De Lima Correia",-23.572664,-46.578293
10014434,"R. Corumbaíba, 645","Ref.: R Farol Paulistano/ Pc Pinto Duarte",-23.570790,-46.576131
10014435,"R. Corumbaíba, 480","Ref.: R Acaraica/ R Farol Paulistano",-23.569285,-46.575921
10014436,"R. Corumbaíba, 481","Ref.: R Acaraica/ R Farol Paulistano",-23.569240,-46.575869
10014437,"R. Corumbaíba, 213","Ref.: R Sao Pomponio/ R Jaboticabal",-23.569966,-46.577021
10014438,"Pça. Tristão Da Cunha, 18","Ref.: Pc Tristao Da Cunha/ R Doutor Jose Higino",-23.569387,-46.578331
10014440,"R. Dr. José Higino, 631","Ref.: R Doutor Augusto Galvao Vaz Cerquinho/ Pc Tristao Da Cunha",-23.569347,-46.578686
10014441,"R. Dr. José Higino, 805","Ref.: R Ati Acu/ R Corumbaiba",-23.568290,-46.577434
10014442,"R. Jaboticabal, 1205","Ref.: R Do Erario/ R Doutor Jose Higino",-23.566678,-46.576051
10014443,"R. Dr. José Higino, 28","Ref.: R Antonio Silvinho Suannes/ R Piracununga",-23.568030,-46.579922
10014445,"R. Campo Largo, 257","Ref.: R Teresina/ R Natal",-23.567238,-46.583099
10014446,"R. Campo Largo, 110","Ref.: R Teresina/ R Barretos",-23.567299,-46.584517
10014447,"R. Campo Largo, 77","Ref.: R Teresina/ R Barretos",-23.567253,-46.584966
10014448,"R. Barretos, 522","Ref.: R Leopoldo Froes/ R Lituania",-23.565548,-46.585604
10014449,"R. Lituânia, 655","Ref.: R Rivadavia Correia/ R Barretos",-23.564629,-46.586346
10014466,"R. Pereira Jacome, 19","Ref.: Pc Pinheiro Raposo/ R Dois Corregos",-23.558948,-46.584983
20012808,"R. Heitor Penteado, 2151","Ref.: R Araioses/ R Cerro Cora",-23.541328,-46.697002
20012809,"R. Cerro Cora, 240","Ref.: R Ibiracu/ R Araioses",-23.541004,-46.699303
20014635,"R. Pio Xi, 1764","Ref.: R Caiaponia/ Pc Reverendo Manoel Da Silveira Porto Filho",-23.538456,-46.714389
20014636,"R. Pio Xi, 1765","Ref.: R Caiaponia/ Pc Reverendo Manoel Da Silveira Porto Filho",-23.538434,-46.714288
20014637,"R. Pio Xi, 2090","Ref.: R Ucaiari/ R Dom Leopoldo I",-23.540638,-46.714257
20014638,"R. Pio Xi, 2135","Ref.: R Bergamota/ R Ucaiari",-23.540719,-46.714678
20014639,"R. Pio Xi, 2270","Ref.: R Antonio Alarcon/ R Bergamota",-23.540777,-46.715928
20014640,"Av. Diógenes Ribeiro De Lima, 2201","Ref.: R Dardanelos/ R Pio Xi",-23.540805,-46.717686
20014641,"Av. Diógenes Ribeiro De Lima, 2338","Ref.: R Majubim/ R Dardanelos",-23.539866,-46.718408
20014642,"Av. Diógenes Ribeiro De Lima, 2345","Ref.: R Majubim/ R Dardanelos",-23.539616,-46.718541
20014644,"Av. Pe. Pereira De Andrade, 127","Ref.: R Laiana/ R Baicuri",-23.537593,-46.719526
20014695,"R. Dos Macunis, 441","Ref.: R Natingui/ R Jubiaba",-23.557019,-46.698339
20014696,"R. Dos Macunis, 746","Ref.: Av Diogenes Ribeiro De Lima/ R Professor Moniz",-23.555216,-46.700680
20014697,"Av. Diógenes Ribeiro De Lima","Ref.: Av Diogenes Ribeiro De Lima/ R Mario Guastini",-23.554690,-46.701915
20014698,"Av. Diógenes Ribeiro De Lima","Ref.: Av Dos Semaneiros/ R Decio Reis",-23.553395,-46.704089
20014699,"Av. Diógenes Ribeiro De Lima","Ref.: Av Dos Semaneiros/ R Decio Reis",-23.553393,-46.704259
20014700,"Av. Diógenes Ribeiro De Lima, 481","Ref.: R Ende/ R Dona Elisa Moraes Mendes",-23.551460,-46.706459
20014701,"Av. Diógenes Ribeiro De Lima, 580","Ref.: R Ende/ R Dona Elisa Moraes Mendes",-23.550996,-46.706859
20014702,"Av. Diógenes Ribeiro De Lima, 671","Ref.: R Capivarinhas/ R Dona Elisa Moraes Mendes",-23.550441,-46.707787
20014703,"Av. Diógenes Ribeiro De Lima, 810","Ref.: R Capivarinhas/ R Timbuiba",-23.549709,-46.708716
20014704,"Av. Diógenes Ribeiro De Lima, 1045","Ref.: R Doutor Alberto Seabra/ R Orobo",-23.548378,-46.710728
20014705,"Av. Diógenes Ribeiro De Lima, 1154","Ref.: R Doutor Alberto Seabra/ R Orobo",-23.547532,-46.711777
20014706,"Av. Diógenes Ribeiro De Lima, 1321","Ref.: R Belini/ R Orobo",-23.546712,-46.712838
20014707,"Av. Diógenes Ribeiro De Lima, 1360","Ref.: R Belini/ R Orobo",-23.546311,-46.713138
20014708,"Av. Diógenes Ribeiro De Lima","Ref.: R Berlioz/ R Belini",-23.544539,-46.714837
20014709,"Av. Diógenes Ribeiro De Lima, 1653","Ref.: R Berlioz/ R Belini",-23.544122,-46.715283
20014710,"Av. Diógenes Ribeiro De Lima","Ref.: R Ariqueme/ R Victor Salzo",-23.542111,-46.716412
20014711,"Av. Diógenes Ribeiro De Lima, 2000","Ref.: R Ariqueme/ R Victor Salzo",-23.541866,-46.716456
20014712,"Av. Pe. Pereira De Andrade, 758","Ref.: R Ariqueme/ Av Bagiru",-23.543566,-46.718917
20014713,"Av. Pe. Pereira De Andrade, 795","Ref.: R Ariqueme/ Av Bagiru",-23.544124,-46.718682
20014714,"Av. S. Gualter, 1331","Ref.: R Doutor Carlos Norberto De Souza Aranha/ R Doutor Alberto Seabra",-23.546635,-46.710518
20014715,"Av. S. Gualter, 1148","Ref.: R Murajuba/ R Madre Mazzarello",-23.545433,-46.710909
20014716,"Av. S. Gualter, 971","Ref.: Av Sao Gualter/ R Engenheiro Sa Rocha",-23.543539,-46.711259
20014717,"Av. S. Gualter, 540","Ref.: R Sucuriu/ R Pianu",-23.540115,-46.712181
20014718,"Av. S. Gualter, 287","Ref.: R Sao Domingos Savio/ R Laura Vicuna",-23.537771,-46.712679
20014734,"R. Da. Elisa Moraes Mendes, 942","Ref.: R Doutor Carlos Norberto De Souza Aranha/ R Carauna",-23.549827,-46.706677
20014735,"R. Da. Elisa Moraes Mendes, 641","Ref.: R Filadelfo Aranha/ R Joao Batista Cardoso",-23.547545,-46.705896
20014736,"Pça. Com. Manoel De Mello Pimenta","Ref.: R Realengo/ R Dona Elisa Moraes Mendes",-23.544219,-46.705403
20014737,"Pça. Com. Manoel De Mello Pimenta, 113","Ref.: R Realengo/ R Professor Tulio Ascareli",-23.544033,-46.704855
20014738,"R. Caminha Amorim, 349","Ref.: R Sebastiao Rodrigues/ R Professor Tulio Ascareli",-23.543550,-46.702525
20014739,"R. Caminha Amorim, 438","Ref.: R Sebastiao Rodrigues/ R Bernarda Luiz",-23.543299,-46.701622
20014740,"R. Cerro Cora, 371","Ref.: R Ajuricaba/ R Antonio Borba",-23.540935,-46.700808
20014741,"R. Cerro Cora, 613","Ref.: R Sebastiao Caleiro/ R Pedro De Sousa Campos Filho",-23.540495,-46.703086
20014743,"R. Cerro Cora, 801","Ref.: Tr Joao Peluci/ R Putumuju",-23.539956,-46.705268
20014744,"R. Cerro Cora, 506","Ref.: Tr Joao Peluci/ R Putumuju",-23.539798,-46.705261
20014747,"R. Cerro Cora, 1261","Ref.: R Caramimua/ R Camburiu",-23.538072,-46.708668
20014749,"R. Cerro Cora","Ref.: Pc Silveste Rabelo/ R Japuanga",-23.535449,-46.712128
20014751,"R. Cerro Cora, 2175","Ref.: R Mario Whateley/ R Filipinas",-23.535544,-46.715684
20014752,"Av. Queiroz Filho, 159","Ref.: Av Bagiru/ R Bandim",-23.537420,-46.721309
20014753,"Av. Queiroz Filho, 313","Ref.: Av Bagiru/ R Bandim",-23.537261,-46.722522
20014787,"R. Dr. Alberto Seabra, 841","Ref.: R Aefuca/ R Papanga",-23.543948,-46.707637
20014788,"R. Dr. Alberto Seabra, 850","Ref.: R Aefuca/ R Papanga",-23.543870,-46.707467
20014789,"R. Dr. Alberto Seabra, 1304","Ref.: R Putumuju/ R Aecri",-23.540318,-46.705582
20014829,"Av. Pedroso De Moraes, 1871","Ref.: R Mario Guastini/ Av Professor Frederico Herman Junior",-23.558137,-46.700175
20014830,"Av. Pedroso De Moraes, 1870","Ref.: R Mario Guastini/ Av Professor Frederico Herman Junior",-23.557885,-46.700094
20014831,"Av. Pedroso De Moraes, 1955","Ref.: Av Pedroso De Morais/ R Professor Moniz",-23.557430,-46.701712
20014832,"Av. Pedroso De Moraes, 1956","Ref.: Rua Evangelista Rodrigues/ R Professor Moniz",-23.556971,-46.701914
20014833,"Av. Pedroso De Moraes, 2331","Ref.: R Silvia Celeste De Campos/ R Alberto Faria",-23.556065,-46.704389
20014834,"Av. Pedroso De Moraes, 2330","Ref.: R Silvia Celeste De Campos/ R Alberto Faria",-23.555778,-46.704473
20014835,"Av. Pedroso De Moraes","Ref.: Av Professor Fonseca Rodrigues/ Av Antonio Batuira",-23.553783,-46.708465
20014836,"Av. Pedroso De Moraes","Ref.: Av Professor Fonseca Rodrigues/ Av Antonio Batuira",-23.554104,-46.708468
20014837,"R. Arq. Jaime Fonseca Rodrigues, 51","Ref.: Pc Pan Americana/ R Antonio De Gouveia Giudice",-23.553062,-46.707402
20014838,"R. Arq. Jaime Fonseca Rodrigues, 144","Ref.: R Antonio De Gouveia Giudice/ R Alberto Faria",-23.552875,-46.706684
20014839,"Av. Prof. Fonseca Rodrigues, 105","Ref.: R Miralta/ Pc Pan Americana",-23.552602,-46.710405
20014840,"Av. Prof. Fonseca Rodrigues, 106","Ref.: R Miralta/ Pc Pan Americana",-23.552275,-46.710196
20014841,"Av. Prof. Fonseca Rodrigues, 211","Ref.: Pc Pero Vaz De Caminha/ R Miralta",-23.551360,-46.711801
20014842,"Av. Prof. Fonseca Rodrigues, 384","Ref.: Pc Pero Vaz De Caminha/ R Orobo",-23.550228,-46.712448
20014843,"Av. Prof. Fonseca Rodrigues, 521","Ref.: Pc Pero Vaz De Caminha/ R Orobo",-23.549666,-46.713685
20014844,"Av. Prof. Fonseca Rodrigues, 900","Ref.: R Bennet/ Pc Beethoven",-23.547234,-46.715787
20014845,"Av. Prof. Fonseca Rodrigues, 899","Ref.: R Bennet/ Av Arruda Botelho",-23.547350,-46.716225
20014846,"Pça. Beethoven","Ref.: Av Professor Fonseca Rodrigues/ R Antonio De Gouveia Giudice",-23.547280,-46.715457
20014847,"Av. Prof. Fonseca Rodrigues, 1001","Ref.: R Bennet/ Av Padre Pereira De Andrade",-23.545620,-46.718410
20014848,"Av. Prof. Fonseca Rodrigues, 1032","Ref.: R Bennet/ Av Padre Pereira De Andrade",-23.545199,-46.718362
20014849,"Av. Prof. Fonseca Rodrigues, 1573","Ref.: R Angelim/ R Baias",-23.544486,-46.721340
20014850,"Av. Prof. Fonseca Rodrigues","Ref.: R Angelim/ R Baias",-23.544101,-46.721575
20014851,"Av. Prof. Fonseca Rodrigues","Ref.: R Dos Escultores/ R Ubiracica",-23.543788,-46.725404
20014852,"Av. Prof. Fonseca Rodrigues","Ref.: R Ubiracica/ R Anatolia",-23.542888,-46.726128
20014853,"Av. Prof. Fonseca Rodrigues, 2200","Ref.: R Anatolia/ Av Queiroz Filho - Oposto",-23.542215,-46.727440
20014908,"Pça. Elvira De Jesus Jarra","Ref.: R Doutor Luis Augusto De Queiros Aranha/ R Doutor Alberto Seabra",-23.545728,-46.708979
20014909,"R. Japiaçóia","Ref.: R Doutor Luis Augusto De Queiros Aranha/ R Doutor Alberto Seabra",-23.545906,-46.708833
20014910,"R. Alvilandia, 483","Ref.: R Doutor Alberto Seabra/ R Gregorio Paes De Almeida",-23.546003,-46.707955
20014911,"R. Alvilandia","Ref.: R Dona Elisa Moraes Mendes/ R Alvlandia",-23.545820,-46.705622
20014912,"R. Alvilandia, 231","Ref.: R Dona Elisa Moraes Mendes/ R Joao Batista Cardoso",-23.545923,-46.705051
20014913,"Pça. Profa. Emília Barbosa De Lima","Ref.: R Professor Tulio Ascareli/ R Padre Cerda",-23.545817,-46.702790
20014914,"R. Nazareth Paulista, 32","Ref.: Pc Professora Emilia Barbosa De Lima/ R Bernarda Luiz",-23.545697,-46.702273
20014915,"R. Nazareth Paulista, 334","Ref.: R Raul Adalberto De Campos/ R Madre Maria Angelica Rezende",-23.545614,-46.699319
20014916,"R. Nazareth Paulista, 379","Ref.: R Raul Adalberto De Campos/ R Pereira Leite",-23.545664,-46.698899
20014917,"R. Pereira Leite, 429","Ref.: R Heitor Penteado/ R Armando Pinto",-23.544628,-46.698787
20014918,"R. Pereira Leite, 222","Ref.: R Heitor Penteado/ R Armando Pinto",-23.543067,-46.698400
20014919,"R. Pereira Leite, 71","Ref.: R Heitor Penteado/ R Armando Pinto",-23.542376,-46.697069
20014988,"R. Natingui, 998","Ref.: R Dos Moras/ R Sagarana",-23.555293,-46.697121
20014990,"R. Lira, 158","Ref.: R Das Tabocas/ R Romeu Perrotti",-23.552567,-46.697063
20014991,"R. Das Tabocas, 264","Ref.: R Miguel Rodrigues/ R Leao Coroado",-23.550335,-46.698254
20014992,"R. Caropa, 553","Ref.: R Alfredo Piragibe/ R Miguel Rodrigues",-23.548537,-46.699472
20014993,"R. Epeira, 310","Ref.: R Miguel Rodrigues/ R Jose Dornellas",-23.549735,-46.698380
20014994,"R. Isabel De Castela, 425","Ref.: R Napoleao Laureano/ R Pascoal Vita",-23.551938,-46.699052
20014995,"R. Isabel De Castela, 263","Ref.: R Soares De Aragao/ R Ourania",-23.553213,-46.698263
20014996,"R. Livi, 420","Ref.: R Caropa/ R Bernarda Luiz",-23.547493,-46.700881
20014997,"R. Arq. Jaime Fonseca Rodrigues, 395","Ref.: R Doutor Carlos Norberto De Souza Aranha",-23.551799,-46.704363
20014998,"R. Arq. Jaime Fonseca Rodrigues, 554","Ref.: R Caraca/ R Aquiramum",-23.551537,-46.703206
20014999,"R. Arq. Jaime Fonseca Rodrigues, 756","Ref.: R Caraca/ R Aquiramum",-23.550897,-46.701023
20015000,"R. Arq. Jaime Fonseca Rodrigues, 865","Ref.: R Isabel De Castela/ R Aquiramum",-23.550470,-46.700061
20015853,"Av. Prof. Manoel José Chaves, 17","Ref.: R Banibas/ Pc Pan Americana",-23.554953,-46.709392
20015854,"Av. Prof. Manoel José Chaves, 266","Ref.: R Banibas/ R Desembargador Joaquim Barbosa De Almeida",-23.555377,-46.709949
20015897,"Av. Queiroz Filho, 1205","Ref.: Parque Villa Lobos",-23.541654,-46.730094
30003001,"Rod. Anhanguera","Ref.: R Leopoldo De Passos Lima/ Term Jardim Britânia",-23.430544,-46.787132
30003002,"Terminal Jardim Britania","Term. Jardim Britânia Ref.: R Diego Velasquez/ R Leopoldo De Passos Lima",-23.431420,-46.787254
30003003,"Terminal Jardim Britania","Term. Jardim Britânia Ref.: R Diego Velasquez/ R Sem Nome",-23.432400,-46.787076
30003004,"R. Leopoldo De Passos Lima, 108","Ref.: R Abilio Peixoto/ R Adelaide Amaral",-23.430556,-46.788488
30003005,"R. Leopoldo De Passos Lima, 111","Ref.: R Abreu Medeiros/ R Sem Nome",-23.430711,-46.788312
30003006,"R. Leopoldo De Passos Lima, 368","Ref.: R Sem Nome/ R Sem Nome",-23.429878,-46.790828
30003007,"R. Leopoldo De Passos Lima, 367","Ref.: R Virginia Castiglioni/ Av Piero Tricca",-23.429998,-46.790830
30003008,"R. Leopoldo De Passos Lima, 656","Ref.: R D. Caetano Brandao/ R Ricardo Dalton",-23.428974,-46.793239
30003009,"R. Leopoldo De Passos Lima, 637","Ref.: R Pompeu Bertini/ R Tito Batista",-23.429171,-46.793160
30003010,"R. Leopoldo De Passos Lima, 880","Ref.: R Ricardo Dalton/ R Sem Nome",-23.428116,-46.795234
30003012,"R. João Fernandes Vieira, 64","Ref.: R Prfa. Maria Aparecida Nigro Gava/ Es De Pirapora",-23.428649,-46.798676
30003013,"R. João Fernandes Vieira, 92","Ref.: R Prfa. Maria Aparecida Nigro Gava/ Es De Pirapora",-23.428531,-46.798702
30003014,"R. Dalva De Oliveira, 75","Ref.: R Esperanca/ R Do Espanhol",-23.438694,-46.802056
30003015,"Av. Da Solidariedade, 114","Ref.: R Betinho/ Av Da Solidariedade",-23.439438,-46.807088
30003016,"Av. Da Solidariedade, 166","Ref.: R Betinho/ R Sem Nome",-23.440623,-46.806599
30003017,"Av. Da Solidariedade","Ref.: Av Da Solidariedade/ R Sem Nome",-23.441789,-46.805921
30003018,"Av. Da Solidariedade","Ref.: Av Da Solidariedade/ R Sem Nome",-23.441922,-46.805923
30003019,"R. Itabira Do Mato","Ref.: R Vlademir Herzog/ Av Florestan Fernandes",-23.444004,-46.804143
30003020,"R. Itabira Do Mato","Ref.: R Vlademir Herzog/ R Gonzaguinha",-23.444153,-46.804162
30003021,"R. Itabira Do Mato","Ref.: R Gonzaguinha/ R Sem Nome",-23.446363,-46.803393
30003022,"R. Eduardo Grusius","Ref.: R Maria De Aragao/ R Sem Nome",-23.444269,-46.797119
30003023,"R. Eduardo Grusius, 30","Ref.: R Milton Siqueira/ R Maria De Aragao",-23.444722,-46.797298
30003025,"R. Eduardo Grusius, 405","Ref.: R Ramos Mejia/ R Milton Siqueira",-23.445878,-46.797939
30003026,"R. Eduardo Grusius","Ref.: R Vitorio Trento/ R Roberto Donat",-23.447038,-46.798752
30003027,"R. Eduardo Grusius, 274","R. Eduardo Grusius, 274 Ref.: Tv Simao Balli/ R Vitorio Trento",-23.446820,-46.798542
30003028,"Estr. Cel. José Gladiador","Ref.: R Osvaldo De Souza Pinto",-23.440645,-46.795600
30003029,"Estr. Cel. José Gladiador","Ref.: R Osvaldo De Souza Pinto",-23.440236,-46.795547
30003030,"Estr. Cel. José Gladiador, 551","Ref.: R Florencio Carpi/ R Sem Nome",-23.437662,-46.793137
30003031,"Estr. Cel. José Gladiador, 294","Ref.: R D. Agnelo Rossi/ R Sem Nome",-23.437873,-46.793367
30003035,"Rod. Anhanguera","Ref.: R Sem Nome/ R Nsra Do Libano",-23.441097,-46.786186
30003036,"Ac. Acesso","Ref.: Acesso A/ Es De Perus",-23.423431,-46.788308
30003037,"Av. Da Solidariedade, 24","Ref.: R Jose Adao/ Es De Pirapora",-23.437144,-46.805804
30003038,"R. Lagoa Do Morro, 116","Ref.: Av Da Solidariedade/ R Sem Nome",-23.445770,-46.800435
30003039,"R. Lagoa Do Morro, 113","Ref.: Av Da Solidariedade/ R Sem Nome",-23.445771,-46.800586
30003040,"Estr. Cel. José Gladiador, 319","Ref.: R Delsuc Alves De Magalhaes/ R Florencio Carpi",-23.435894,-46.791957
30003041,"Estr. Cel. José Gladiador, 381","Ref.: R Joao Antonio Macedo/ R Ponciano Barbosa",-23.432950,-46.792768
30003042,"Estr. Cel. José Gladiador, 402","Ref.: R Salvador Albano/ R Virginia Castiglioni",-23.433008,-46.792717
30003043,"R. Dionísio Bellante, 29","Ref.: R Guilherme Correa/ R Leopoldo De Passos Lima",-23.428500,-46.795379
30003044,"R. Alberto Alvarez","Ref.: R Dionisio Bellante/ R Alberto Gentili",-23.430068,-46.794822
